x	y
9.231	0.265290046
9.248	0.272271363
9.265	0.27925268
9.281	0.284488668
9.298	0.289724656
9.315	0.291469985
9.332	0.294960644
9.349	0.294960644
9.365	0.294960644
9.382	0.293215314
9.399	0.291469985
9.416	0.286233997
9.432	0.28099801
9.449	0.274016693
9.466	0.267035376
9.483	0.258308729
9.499	0.247836754
9.516	0.239110108
9.533	0.226892803
9.55	0.214675498
9.566	0.202458193
9.583	0.185004901
9.6	0.169296937
9.617	0.151843645
9.633	0.136135682
9.65	0.118682389
9.667	0.101229097
9.684	0.082030475
9.7	0.062831853
9.717	0.043633231
9.734	0.02268928
9.751	0.003490659
9.767	-0.017453293
9.784	-0.038397244
9.801	-0.057595865
9.818	-0.078539816
9.834	-0.097738438
9.851	-0.11693706
9.868	-0.136135682
9.885	-0.155334303
9.901	-0.174532925
9.918	-0.191986218
9.935	-0.20943951
9.952	-0.225147474
9.968	-0.240855437
9.985	-0.254818071
10.002	-0.270526034
10.019	-0.28099801
10.035	-0.294960644
10.052	-0.30368729
10.069	-0.314159265
10.086	-0.322885912
10.102	-0.329867229
10.119	-0.335103216
10.136	-0.340339204
10.153	-0.343829863
10.169	-0.345575192
10.186	-0.347320521
10.203	-0.347320521
10.22	-0.347320521
10.236	-0.343829863
10.253	-0.340339204
10.27	-0.335103216
10.287	-0.328121899
10.303	-0.321140582
10.32	-0.312413936
10.337	-0.30368729
10.354	-0.291469985
10.37	-0.27925268
10.387	-0.267035376
10.404	-0.253072742
10.421	-0.239110108
10.438	-0.223402144
10.454	-0.207694181
10.471	-0.191986218
10.488	-0.174532925
10.505	-0.155334303
10.521	-0.137881011
10.538	-0.118682389
10.555	-0.099483767
10.572	-0.080285146
10.588	-0.059341195
10.605	-0.038397244
10.622	-0.019198622
10.639	-0.001745329
10.655	0.019198622
10.672	0.038397244
10.689	0.057595865
10.706	0.078539816
10.722	0.095993109
10.739	0.113446401
10.756	0.137881011
10.773	0.151843645
10.789	0.16406095
10.806	0.185004901
10.823	0.193731547
10.84	0.205948852
10.856	0.223402144
10.873	0.230383461
10.89	0.242600766
10.907	0.251327412
10.923	0.261799388
10.94	0.268780705
10.957	0.275762022
10.974	0.28099801
10.99	0.284488668
11.007	0.287979327
11.024	0.289724656
11.041	0.289724656
11.057	0.289724656
11.074	0.289724656
11.091	0.286233997
11.108	0.28099801
11.124	0.277507351
11.141	0.272271363
11.158	0.265290046
11.175	0.2565634
11.191	0.246091425
11.208	0.23387412
11.225	0.223402144
11.242	0.211184839
11.258	0.195476876
11.275	0.181514242
11.292	0.165806279
11.309	0.150098316
11.325	0.134390352
11.342	0.11693706
11.359	0.099483767
11.376	0.080285146
11.392	0.061086524
11.409	0.041887902
11.426	0.02268928
11.443	0.003490659
11.46	-0.015707963
11.476	-0.036651914
11.493	-0.055850536
11.51	-0.076794487
11.527	-0.095993109
11.543	-0.115191731
11.56	-0.134390352
11.577	-0.153588974
11.594	-0.171042267
11.61	-0.188495559
11.627	-0.205948852
11.644	-0.221656815
11.661	-0.235619449
11.677	-0.251327412
11.694	-0.265290046
11.711	-0.277507351
11.728	-0.289724656
11.744	-0.298451302
11.761	-0.308923278
11.778	-0.319395253
11.795	-0.32637657
11.811	-0.331612558
11.828	-0.335103216
11.845	-0.338593875
11.862	-0.342084533
11.878	-0.342084533
11.895	-0.342084533
11.912	-0.342084533
11.929	-0.338593875
11.945	-0.335103216
11.962	-0.329867229
11.979	-0.324631241
11.996	-0.315904595
12.012	-0.308923278
12.029	-0.298451302
12.046	-0.287979327
12.063	-0.277507351
12.079	-0.263544717
12.096	-0.251327412
12.113	-0.23387412
12.13	-0.221656815
12.146	-0.205948852
12.163	-0.188495559
12.18	-0.171042267
12.197	-0.153588974
12.213	-0.136135682
12.23	-0.11693706
12.247	-0.095993109
12.264	-0.076794487
12.28	-0.057595865
12.297	-0.038397244
12.314	-0.020943951
12.331	0
12.347	0.019198622
12.364	0.038397244
12.381	0.057595865
12.398	0.075049158
12.414	0.095993109
12.431	0.109955743
12.448	0.129154365
12.465	0.144862328
12.482	0.160570291
12.498	0.176278254
12.515	0.190240888
12.532	0.204203522
12.549	0.214675498
12.565	0.230383461
12.582	0.237364778
12.599	0.247836754
12.616	0.2565634
12.632	0.265290046
12.649	0.272271363
12.666	0.277507351
12.683	0.28099801
12.699	0.284488668
12.716	0.284488668
12.733	0.286233997
12.75	0.286233997
12.766	0.286233997
12.783	0.28099801
12.8	0.27925268
12.817	0.274016693
12.833	0.267035376
12.85	0.260054059
12.867	0.251327412
12.884	0.240855437
12.9	0.230383461
12.917	0.219911486
12.934	0.205948852
12.951	0.193731547
12.967	0.179768913
12.984	0.165806279
13.001	0.148352986
13.018	0.132645023
13.034	0.115191731
13.051	0.097738438
13.068	0.076794487
13.085	0.059341195
13.101	0.040142573
13.118	0.02268928
13.135	0.001745329
13.152	-0.017453293
13.168	-0.036651914
13.185	-0.057595865
13.202	-0.076794487
13.219	-0.095993109
13.235	-0.115191731
13.252	-0.134390352
13.269	-0.151843645
13.286	-0.171042267
13.302	-0.18675023
13.319	-0.204203522
13.336	-0.219911486
13.353	-0.235619449
13.369	-0.249582083
13.386	-0.261799388
13.403	-0.274016693
13.42	-0.286233997
13.436	-0.294960644
13.453	-0.305432619
13.47	-0.314159265
13.487	-0.321140582
13.503	-0.32637657
13.52	-0.331612558
13.537	-0.335103216
13.554	-0.336848546
13.571	-0.338593875
13.587	-0.338593875
13.604	-0.336848546
13.621	-0.335103216
13.638	-0.331612558
13.654	-0.32637657
13.671	-0.319395253
13.688	-0.312413936
13.705	-0.30368729
13.721	-0.294960644
13.738	-0.284488668
13.755	-0.272271363
13.772	-0.260054059
13.788	-0.246091425
13.805	-0.232128791
13.822	-0.218166156
13.839	-0.202458193
13.855	-0.18675023
13.872	-0.169296937
13.889	-0.151843645
13.906	-0.134390352
13.922	-0.115191731
13.939	-0.095993109
13.956	-0.076794487
13.973	-0.057595865
13.989	-0.036651914
14.006	-0.019198622
14.023	-0.001745329
14.04	0.019198622
14.056	0.036651914
14.073	0.055850536
14.09	0.073303829
14.107	0.09424778
14.123	0.108210414
14.14	0.127409035
14.157	0.143116999
14.174	0.158824962
14.19	0.174532925
14.207	0.190240888
14.224	0.202458193
14.241	0.212930169
14.257	0.225147474
14.274	0.235619449
14.291	0.246091425
14.308	0.254818071
14.324	0.261799388
14.341	0.267035376
14.358	0.272271363
14.375	0.275762022
14.391	0.27925268
14.408	0.28099801
14.425	0.28099801
14.442	0.28099801
14.458	0.27925268
14.475	0.277507351
14.492	0.274016693
14.509	0.268780705
14.525	0.263544717
14.542	0.254818071
14.559	0.247836754
14.576	0.237364778
14.593	0.225147474
14.609	0.214675498
14.626	0.204203522
14.643	0.191986218
14.66	0.174532925
14.676	0.160570291
14.693	0.144862328
14.71	0.132645023
14.727	0.111701072
14.743	0.09424778
14.76	0.076794487
14.777	0.059341195
14.794	0.038397244
14.81	0.020943951
14.827	0.001745329
14.844	-0.017453293
14.861	-0.036651914
14.877	-0.054105207
14.894	-0.075049158
14.911	-0.09424778
14.928	-0.113446401
14.944	-0.130899694
14.961	-0.151843645
14.978	-0.167551608
14.995	-0.18675023
15.011	-0.200712864
15.028	-0.216420827
15.045	-0.232128791
15.062	-0.244346095
15.078	-0.258308729
15.095	-0.270526034
15.112	-0.282743339
15.129	-0.291469985
15.145	-0.301941961
15.162	-0.308923278
15.179	-0.317649924
15.196	-0.321140582
15.212	-0.32637657
15.229	-0.329867229
15.246	-0.331612558
15.263	-0.333357887
15.279	-0.333357887
15.296	-0.331612558
15.313	-0.329867229
15.33	-0.32637657
15.346	-0.321140582
15.363	-0.315904595
15.38	-0.308923278
15.397	-0.298451302
15.413	-0.289724656
15.43	-0.27925268
15.447	-0.268780705
15.464	-0.2565634
15.48	-0.242600766
15.497	-0.228638132
15.514	-0.214675498
15.531	-0.198967535
15.547	-0.181514242
15.564	-0.165806279
15.581	-0.148352986
15.598	-0.129154365
15.614	-0.111701072
15.631	-0.09250245
15.648	-0.076794487
15.665	-0.057595865
15.682	-0.034906585
15.698	-0.017453293
15.715	0.001745329
15.732	0.019198622
15.749	0.038397244
15.765	0.055850536
15.782	0.073303829
15.799	0.090757121
15.816	0.108210414
15.832	0.123918377
15.849	0.141371669
15.866	0.155334303
15.883	0.172787596
15.899	0.18675023
15.916	0.198967535
15.933	0.211184839
15.95	0.223402144
15.966	0.230383461
15.983	0.239110108
16	0.251327412
16.017	0.260054059
16.033	0.263544717
16.05	0.267035376
16.067	0.270526034
16.084	0.274016693
16.1	0.277507351
16.117	0.277507351
16.134	0.275762022
16.151	0.274016693
16.167	0.272271363
16.184	0.268780705
16.201	0.263544717
16.218	0.2565634
16.234	0.249582083
16.251	0.240855437
16.268	0.232128791
16.285	0.221656815
16.301	0.211184839
16.318	0.197222205
16.335	0.190240888
16.352	0.171042267
16.368	0.16231562
16.385	0.143116999
16.402	0.125663706
16.419	0.108210414
16.435	0.09250245
16.452	0.075049158
16.469	0.055850536
16.486	0.036651914
16.502	0.02268928
